"","sub","item","cond","seq","SFIX","EFIX","xPos","yPos","fix_num","fix_dur","sacc_dur","sent","line","word","word_line","char_trial","char_line","regress","wordID","land_pos","sacc_len","outOfBnds","outsideText","hasText","time_since_start","max_char_line","Rtn_sweep","Rtn_sweep_type","prev_RS","next_RS","prevChar","nextChar","prevX","nextX","prevY","prev_max_char_line","Age","prev_fix_dur","Fix_type","launchSite","landStart","undersweep_prob"
"118",1,2,2,13,3620096,3620357,447.3,402.3,67,261,76,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,16792,79,1,"accurate",0,0,79,6,1397,517.1,352.9,80,"y",203,"accurate",1,NA,0
"119",1,2,2,13,3623428,3623719,443,470.1,79,291,71,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,20124,61,1,"accurate",0,0,72,6,1313.4,512.2,394.8,79,"y",308,"accurate",7,NA,0
"120",1,2,2,13,3626039,3626234,454.2,604.7,88,195,65,7,8,1,1,544,1,0,"The",1,55,0,0,1,22735,83,1,"undersweep",0,0,56,NA,1112.5,397.2,456.3,61,"y",309,"undersweep",5,1,1
"121",1,2,2,13,3629104,3629248,452.9,680.2,102,144,74,8,9,4,1,627,1,0,"wanted",1,78,0,0,1,25800,80,1,"undersweep",0,0,79,NA,1395,400,601.1,83,"y",135,"undersweep",4,1,1
"122",1,2,2,13,3632193,3632404,402.9,741.5,113,211,76,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,28889,81,1,"accurate",0,0,73,NA,1319.1,435.2,658.9,80,"y",348,"accurate",7,NA,0
"123",1,2,2,13,3637412,3637871,418.5,801,132,459,74,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,34108,83,1,"accurate",0,0,78,13,1375.1,603.5,724.8,81,"y",111,"accurate",3,NA,0
"124",1,2,2,13,3640713,3641075,442.6,873.2,144,362,75,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,37409,83,1,"accurate",0,0,81,4,1418.6,495.4,806.3,83,"y",143,"accurate",2,NA,0
"125",1,2,2,13,3643974,3644235,445.7,916.2,156,261,68,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,40670,83,1,"accurate",0,0,75,8,1346.3,544.8,857.5,83,"y",206,"accurate",8,NA,0
"126",1,2,2,13,3647646,3647779,498.2,973,170,133,72,11,14,30,1,1041,5,0,"would",5,75,0,0,1,44342,37,1,"undersweep",0,0,80,NA,1399.2,430.3,930,83,"y",138,"undersweep",3,5,1
"127",1,15,7,14,3675795,3675948,479.2,153.8,12,153,62,2,2,4,1,83,3,0,"big,",3,61,0,0,1,3085,84,1,"undersweep",0,0,64,NA,1215.6,425.7,77.7,80,"y",184,"undersweep",16,3,1
"128",1,15,7,14,3678731,3678832,528.1,211.2,24,101,115,3,3,3,1,171,7,0,"enjoyed",7,74,0,0,1,6021,83,1,"undersweep",0,0,81,NA,1411,434.3,138.1,84,"y",269,"undersweep",3,7,1
"129",1,15,7,14,3681805,3681955,495.2,269.8,35,150,73,4,4,1,1,251,4,0,"Shaft-A",4,73,0,0,1,9095,80,1,"undersweep",0,0,77,NA,1362.8,432.8,216.2,83,"y",202,"undersweep",6,4,1
"130",1,15,7,14,3686393,3686616,462.1,342.8,50,223,74,4,5,13,1,329,2,0,"Shaft-B",2,74,0,0,1,13683,79,1,"undersweep",0,0,76,NA,1357.3,426.9,280.8,80,"y",245,"undersweep",4,2,1
"131",1,15,7,14,3690581,3690891,426.5,403.3,66,310,74,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,17871,83,1,"accurate",0,0,72,6,1311.7,516.1,332.3,79,"y",428,"accurate",7,NA,0
"132",1,15,7,14,3693825,3694011,444.8,476.6,77,186,76,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,21115,26,1,"undersweep",0,0,79,NA,1389.2,399.9,411.1,83,"y",129,"undersweep",4,NA,1
"133",1,15,7,14,3701732,3701889,435.5,652.9,104,157,76,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,29022,84,1,"undersweep",0,0,78,NA,1379.7,402.8,598.7,83,"y",172,"undersweep",5,NA,1
"134",1,15,7,14,3705676,3705892,390.2,728.2,120,216,80,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,32966,83,1,"accurate",0,0,79,2,1391.9,470.8,669.2,84,"y",137,"accurate",5,NA,0
"135",1,15,7,14,3711123,3711374,400.6,802.2,138,251,75,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,38413,81,1,"accurate",0,0,77,4,1369.2,495.5,734.8,83,"y",119,"accurate",6,NA,0
"136",1,15,7,14,3715913,3716190,438.8,866.9,156,277,72,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,43203,80,1,"accurate",0,0,77,6,1361.7,509.5,780.1,81,"y",246,"accurate",4,NA,0
"137",1,15,7,14,3719393,3719620,445.8,929.5,170,227,72,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,46683,84,1,"accurate",0,0,76,7,1351.5,526.2,863.7,80,"y",103,"accurate",4,NA,0
"138",1,15,7,14,3723706,3724058,427,973.7,186,352,72,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,50996,6,1,"accurate",0,0,81,NA,1410.6,675.2,941,84,"y",164,"accurate",3,NA,0
"139",1,6,6,15,3755624,3755814,489,134.7,10,190,76,2,2,9,1,88,4,0,"over",4,75,0,0,1,3517,78,1,"undersweep",0,0,79,NA,1395.7,432.7,67.2,84,"y",251,"undersweep",5,4,1
"140",1,6,6,15,3758915,3759096,469.9,213.9,22,181,66,3,3,11,1,164,2,0,"bridge",2,70,0,0,1,6808,78,1,"undersweep",0,0,72,NA,1302.5,429.2,130.3,78,"y",207,"undersweep",6,2,1
"141",1,6,6,15,3761615,3761771,462.8,272.2,33,156,70,4,4,11,1,242,2,0,"offered",2,69,0,0,1,9508,75,1,"undersweep",0,0,71,NA,1296.4,418.6,187.7,78,"y",304,"undersweep",7,2,1
"142",1,6,6,15,3765506,3765794,477.1,359.9,48,288,70,5,5,11,1,318,3,0,"visitors,",3,69,0,0,1,13399,82,1,"accurate",0,0,72,12,1311.6,585.2,275.5,75,"y",157,"accurate",3,3,0
"143",1,6,6,15,3768163,3768451,442.4,411.9,58,288,77,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,16056,84,1,"accurate",0,0,77,7,1363.1,530.5,323.3,82,"y",178,"accurate",5,NA,0
"144",1,6,6,15,3772219,3772466,416.7,609.3,71,247,26,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,20112,83,1,"accurate",0,0,NA,5,387.9,504.8,501.7,NA,"y",254,"accurate",NA,NA,0
"145",1,6,6,15,3777138,3777360,390,681,87,222,80,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,25031,76,1,"accurate",0,0,79,5,1391.7,500.3,595.3,83,"y",134,"accurate",4,NA,0
"146",1,6,6,15,3779329,3779622,439.2,733.6,94,293,65,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,27222,82,1,"accurate",0,0,67,8,1246.2,538,649.8,76,"y",336,"accurate",9,NA,0
"147",1,6,6,15,3783008,3783219,473.1,802.8,108,211,21,9,11,12,1,733,2,0,"he",2,NA,0,0,1,30901,80,1,"undersweep",0,0,NA,NA,384,398.6,807.7,NA,"y",142,"undersweep",NA,2,1
"148",1,6,6,15,3785364,3785889,426.9,863.5,119,525,70,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,33257,80,1,"accurate",0,0,72,12,1303.6,591.7,805.5,80,"y",237,"accurate",8,NA,0
"149",1,6,6,15,3789078,3789373,461.9,925.9,130,295,61,11,13,3,1,893,2,0,"washing",2,73,0,0,1,36971,30,1,"accurate",0,0,75,7,1340.1,523.1,852.8,80,"y",197,"accurate",5,2,0
"150",1,12,4,16,3813224,3813371,507.9,155.5,13,147,71,1,2,17,2,86,5,0,"a",1,72,0,0,1,3010,77,1,"undersweep",0,0,77,NA,1367.9,425.6,68.4,81,"y",214,"undersweep",4,5,1
"151",1,12,4,16,3822421,3822596,480.1,266.2,48,175,77,2,4,7,1,244,3,0,"would",3,77,0,0,1,12207,83,1,"undersweep",0,0,80,NA,1402.7,423.8,198.4,83,"y",207,"undersweep",3,3,1
"152",1,12,4,16,3826479,3826621,488.9,350.3,63,142,73,3,5,9,1,328,4,0,"Torton,",4,76,0,0,1,16265,83,1,"undersweep",0,0,80,NA,1399.1,427.7,281.2,83,"y",149,"undersweep",3,4,1
"153",1,12,4,16,3829644,3829807,499.6,393.6,75,163,70,4,6,5,1,412,5,0,"experienced",5,73,0,0,1,19430,22,1,"undersweep",0,0,78,1,1373.7,453.7,325.2,83,"y",310,"undersweep",5,5,1
"154",1,12,4,16,3835653,3835829,429.2,592.4,93,176,71,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,25439,78,1,"undersweep",0,0,72,NA,1302.8,399.5,514.7,78,"y",253,"undersweep",6,NA,1
"155",1,12,4,16,3839290,3839487,432.6,665.5,106,197,70,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,29076,82,1,"undersweep",0,0,71,NA,1298.5,401.6,583.3,78,"y",379,"undersweep",7,NA,1
"156",1,12,4,16,3844356,3844646,438.8,755.5,126,290,74,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,34142,80,1,"undersweep",0,0,78,NA,1375.2,394.5,653.9,82,"y",157,"undersweep",4,NA,1
"157",1,12,4,16,3847713,3847861,434.5,794.6,138,148,70,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,37499,84,1,"undersweep",0,0,73,NA,1324.4,397.1,718.5,80,"y",192,"undersweep",7,NA,1
"158",1,12,4,16,3851980,3852121,482.4,856.5,155,141,73,9,12,27,1,834,3,0,"had",3,76,0,0,1,41766,64,1,"undersweep",0,0,79,NA,1389.7,407.2,789.5,84,"y",264,"undersweep",5,3,1
"159",1,19,3,17,3882559,3882686,564.9,116.7,11,127,67,2,2,2,3,93,10,0,"was",2,71,0,0,1,3256,84,1,"undersweep",0,0,81,3,1409.5,481.2,79.5,83,"y",211,"undersweep",2,10,1
"160",1,19,3,17,3886724,3887202,465.4,198.4,23,478,76,3,3,6,1,169,2,0,"with",2,75,0,0,1,7421,84,1,"accurate",0,0,77,13,1373.1,598.8,151,84,"y",271,"accurate",7,2,0
"161",1,19,3,17,3890025,3890153,534.7,294,35,128,75,4,4,5,2,259,8,0,"when",0,75,0,0,1,10722,81,1,"undersweep",0,0,83,NA,1434,439.3,232.1,84,"y",172,"undersweep",1,8,1
"162",1,19,3,17,3892732,3892903,538.3,355.9,45,171,64,5,5,4,2,340,8,0,"worked",3,70,0,0,1,13429,83,1,"undersweep",0,0,78,NA,1374.1,430.6,280.3,81,"y",196,"undersweep",3,8,1
"163",1,19,3,17,3895430,3895695,439.9,435.9,55,265,78,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,16127,61,1,"accurate",0,0,78,8,1374.5,540.9,338.7,83,"y",232,"accurate",5,NA,0
"164",1,19,3,17,3900763,3901013,413.5,589.2,74,250,68,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,21460,83,1,"accurate",0,0,71,7,1298,522.9,528.5,76,"y",113,"accurate",5,NA,0
"165",1,19,3,17,3903238,3903376,545.2,649.9,84,138,47,9,9,4,2,643,8,0,"of",2,40,0,0,1,23935,79,1,"undersweep",0,0,48,NA,1023.2,411.3,589.9,83,"y",27,"undersweep",35,8,1
"166",1,19,3,17,3906608,3906745,467.4,762.7,97,137,68,9,10,20,1,716,2,0,"whole",2,71,0,0,1,27305,84,1,"undersweep",0,0,73,NA,1324.2,420.5,668.6,79,"y",202,"undersweep",6,2,1
"167",1,19,3,17,3910382,3910659,458.7,789.5,112,277,73,10,11,13,1,799,1,0,"the",1,80,0,0,1,31079,83,1,"accurate",0,0,81,12,1414.7,589.2,725.6,84,"y",147,"accurate",3,1,0
"168",1,19,3,17,3912919,3913058,488.3,864,122,139,67,11,12,13,1,885,4,0,"records",4,72,0,0,1,33616,78,1,"undersweep",0,0,76,NA,1352.7,422.3,789.2,83,"y",349,"undersweep",7,4,1
"169",1,19,3,17,3916092,3916398,465.8,917.1,134,306,67,12,13,10,1,961,2,0,"especially",2,71,0,0,1,36789,60,1,"accurate",0,0,73,9,1321.6,549.1,865.1,78,"y",201,"accurate",5,2,0
"170",1,5,5,18,3951599,3951883,498.3,156.6,13,284,68,1,2,15,1,80,5,0,"dangerous.",5,70,0,0,1,3407,80,1,"accurate",0,0,75,17,1348.3,649.2,99.2,75,"y",172,"accurate",0,5,0
"171",1,5,5,18,3954437,3954569,513.3,219,22,132,72,3,3,4,1,161,6,0,"company",6,69,0,0,1,6245,80,1,"undersweep",0,0,75,1,1344.6,454,140.6,80,"y",250,"undersweep",5,6,1
"172",1,5,5,18,3958338,3958542,473.7,291.4,36,204,79,4,4,2,1,238,3,0,"largest",3,74,0,0,1,10146,84,1,"undersweep",0,0,77,NA,1370.5,432.1,212.1,80,"y",136,"undersweep",3,3,1
"173",1,5,5,18,3962098,3962269,450.5,320.2,48,171,75,4,5,15,1,320,1,0,"back",1,78,0,0,1,13906,82,1,"undersweep",0,0,79,NA,1387.7,407.6,269.6,84,"y",153,"undersweep",5,1,1
"174",1,5,5,18,3966354,3966673,451.7,412.1,65,319,69,5,6,4,1,402,1,0,"survey",1,73,0,0,1,18162,80,1,"accurate",0,0,74,13,1332.4,600.8,332.5,82,"y",157,"accurate",8,1,0
"175",1,5,5,18,3968520,3968665,482,456.5,73,145,64,5,7,17,1,484,3,0,"cavern",3,67,0,0,1,20328,42,1,"undersweep",0,0,70,NA,1282.9,398.9,384.5,80,"y",218,"undersweep",10,3,1
"176",1,5,5,18,3971416,3971554,492.1,594.2,81,138,43,6,8,1,1,527,4,0,"Terrance",4,32,0,0,1,23224,81,1,"undersweep",0,0,36,NA,870,424.4,464.9,42,"y",988,"undersweep",6,4,1
"177",1,5,5,18,3980827,3980944,554.6,730.9,115,117,68,8,10,4,2,694,9,0,"often",3,67,0,0,1,32635,82,1,"undersweep",0,0,76,NA,1355.5,405.3,670.3,81,"y",361,"undersweep",5,9,1
"178",1,5,5,18,3985978,3986188,428.7,815.1,133,210,73,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,37786,84,1,"undersweep",0,0,77,NA,1368.4,387,733.8,82,"y",144,"undersweep",5,NA,1
"179",1,5,5,18,3988952,3989125,457.9,850.9,145,173,75,9,12,11,1,852,1,0,"his",1,77,0,0,1,40760,84,1,"undersweep",0,0,78,NA,1385,408.4,799.4,84,"y",144,"undersweep",6,1,1
"180",1,5,5,18,3991682,3991939,431.9,935.1,156,257,77,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,43490,83,1,"accurate",0,0,78,8,1377.3,538.1,870.4,84,"y",109,"accurate",6,NA,0
"181",1,5,5,18,3994176,3994319,504.6,987.1,166,143,71,10,14,8,1,1023,5,0,"loved",5,76,0,0,1,45984,60,1,"undersweep",0,0,81,NA,1410,424.1,942.1,83,"y",114,"undersweep",2,5,1
"182",1,1,1,19,4021171,4021346,487.3,135.3,12,175,75,2,2,5,1,85,4,0,"donated",4,75,0,0,1,3664,79,1,"undersweep",0,0,79,NA,1396,434,58.6,81,"y",191,"undersweep",2,4,1
"183",1,1,1,19,4024808,4024940,513.7,184.7,26,132,70,3,3,8,2,166,6,0,"the",0,67,0,0,1,7301,77,1,"undersweep",0,0,73,NA,1321.5,439.2,124.9,79,"y",239,"undersweep",6,6,1
"184",1,1,1,19,4029076,4029431,455.3,266.3,41,355,71,3,4,22,1,238,1,0,"chapel.",1,71,0,0,1,11569,81,1,"accurate",0,0,72,9,1308.6,556.2,198,77,"y",216,"accurate",5,1,0
"185",1,1,1,19,4031848,4032190,430.8,332.5,51,342,77,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,14341,83,1,"accurate",0,0,73,8,1325.2,540.6,278.4,81,"y",205,"accurate",8,NA,0
"186",1,1,1,19,4034545,4034710,444.9,426.1,62,165,77,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,17038,77,1,"undersweep",0,0,76,NA,1353.7,390,338.1,83,"y",176,"undersweep",7,NA,1
"187",1,1,1,19,4043924,4044232,429.1,602.5,89,308,79,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,26417,81,1,"accurate",0,0,75,6,1340.5,515.3,525,81,"y",324,"accurate",6,NA,0
"188",1,1,1,19,4048182,4048308,488.6,671.2,101,126,74,9,9,9,2,644,4,0,"pulpit",0,73,0,0,1,30675,71,1,"undersweep",0,0,77,NA,1368.9,387.9,578.4,81,"y",211,"undersweep",4,4,1
"189",1,1,1,19,4051815,4051965,445.5,726.4,113,150,67,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,34308,78,1,"undersweep",0,0,64,NA,1208.8,392.9,645.1,71,"y",322,"undersweep",7,NA,1
"190",1,1,1,19,4054106,4054247,453.3,798.8,122,141,66,10,11,15,1,790,1,0,"underground",1,70,0,0,1,36599,79,1,"undersweep",0,0,71,NA,1291.5,395.2,709.1,78,"y",288,"undersweep",7,1,1
"191",1,1,1,19,4059102,4059226,507.4,847.8,137,124,68,11,12,3,1,873,5,0,"community",5,69,0,0,1,41595,83,1,"undersweep",0,0,74,NA,1327.9,416.5,796.9,79,"y",266,"undersweep",5,5,1
"192",1,10,2,20,4089603,4089704,878.3,109.7,14,101,55,3,2,4,7,117,36,0,"something",6,41,0,0,1,4190,84,1,"undersweep",0,0,77,2,1363.7,461.8,91.9,81,"y",848,"undersweep",4,36,1
"193",1,10,2,20,4094177,4094431,481.8,201.6,33,254,77,3,3,14,1,168,3,0,"was",3,79,0,0,1,8764,84,1,"undersweep",0,0,82,NA,1423.1,425.1,144,84,"y",140,"undersweep",2,3,1
"194",1,10,2,20,4096537,4096791,444.8,282.9,43,254,69,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,11124,77,1,"accurate",0,0,76,11,1354.5,580.2,201.6,84,"y",199,"accurate",8,NA,0
"195",1,10,2,20,4098715,4098969,456.5,345.3,52,254,72,5,5,15,1,327,1,0,"proprietor",1,73,0,0,1,13302,84,1,"accurate",0,0,74,11,1335.4,578.7,270.1,77,"y",143,"accurate",3,1,0
"196",1,10,2,20,4103544,4103683,538.9,389.5,65,139,81,5,6,30,2,418,8,0,"when",4,70,0,0,1,18131,28,1,"undersweep",0,0,78,NA,1383.5,436.9,325.6,84,"y",548,"undersweep",6,8,1
"197",1,10,2,20,4104856,4105114,432.1,546.7,71,258,37,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,19443,80,1,"accurate",0,0,23,3,717.9,475.1,402.9,28,"y",162,"accurate",5,NA,0
"198",1,10,2,20,4110139,4110316,452.7,610.4,84,177,80,7,8,5,1,519,1,0,"display",1,71,0,0,1,24726,83,1,"undersweep",0,0,72,NA,1310.5,411.3,519.7,80,"y",482,"undersweep",8,1,1
"199",1,10,2,20,4113949,4114196,390.1,684.6,95,247,77,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,28536,82,1,"accurate",0,0,75,5,1348.2,497.7,592.3,83,"y",195,"accurate",8,NA,0
"200",1,10,2,20,4116709,4116986,425.6,728,106,277,72,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,31296,84,1,"accurate",0,0,76,9,1360.9,549,647.7,82,"y",281,"accurate",6,NA,0
"201",1,10,2,20,4119607,4119903,411.3,789.6,117,296,81,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,34194,81,1,"accurate",0,0,80,4,1409.2,494.9,660.7,84,"y",223,"accurate",4,NA,0
"202",1,10,2,20,4122498,4122682,444.9,840.3,127,184,67,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,37085,76,1,"undersweep",0,0,74,NA,1333.2,397.4,790.5,81,"y",316,"undersweep",7,NA,1
"203",1,10,2,20,4125723,4126041,463,911.6,137,318,66,9,13,33,1,926,2,0,"purchase",2,62,0,0,1,40310,14,1,"accurate",0,0,64,7,1214.5,532.9,855.1,76,"y",300,"accurate",12,2,0
"204",1,9,1,21,4151089,4151386,434.7,140.8,13,297,76,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,3795,83,1,"accurate",0,0,71,5,1295.3,504.6,85.9,76,"y",332,"accurate",5,NA,0
"205",1,9,1,21,4154029,4154283,438.4,201.2,25,254,81,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,6735,82,1,"accurate",0,0,80,7,1408.4,533.1,136.3,83,"y",156,"accurate",3,NA,0
"206",1,9,1,21,4157168,4157441,435.5,275.9,37,273,77,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,9874,81,1,"accurate",0,0,76,10,1359.9,562.3,192.9,82,"y",224,"accurate",6,NA,0
"207",1,9,1,21,4160187,4160361,449.6,329.9,49,174,72,3,5,31,1,323,1,0,"way",1,74,0,0,1,12893,82,1,"undersweep",0,0,75,NA,1347.2,408.7,264.5,81,"y",253,"undersweep",6,1,1
"208",1,9,1,21,4163451,4163750,428.5,412.7,61,299,73,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,16157,78,1,"accurate",0,0,72,11,1310,572.8,327.6,82,"y",350,"accurate",10,NA,0
"209",1,9,1,21,4166017,4166139,496.4,559,71,122,64,6,7,1,1,486,4,0,"High",4,65,0,0,1,18723,80,1,"undersweep",0,0,69,NA,1267.2,403.4,389.6,78,"y",324,"undersweep",9,4,1
"210",1,9,1,21,4170645,4170793,446.5,595.5,87,148,78,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,23351,75,1,"undersweep",0,0,74,NA,1331,394.9,519,80,"y",201,"undersweep",6,NA,1
"211",1,9,1,21,4173431,4173712,424.6,664,98,281,67,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,26137,84,1,"accurate",0,0,66,9,1239.6,556.2,574.2,75,"y",241,"accurate",9,NA,0
"212",1,9,1,21,4176406,4176727,417.8,722.7,109,321,83,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,29112,81,1,"accurate",0,0,77,6,1373.4,512.7,642.3,84,"y",159,"accurate",7,NA,0
"213",1,9,1,21,4180396,4180712,408.9,791.9,122,316,67,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,33102,83,1,"accurate",0,0,74,9,1334.6,555,722.3,81,"y",242,"accurate",7,NA,0
"214",1,9,1,21,4184047,4184254,453.9,861.8,133,207,75,11,12,13,1,886,1,0,"they",1,69,0,0,1,36753,83,1,"undersweep",0,0,70,NA,1288.9,411,799.7,83,"y",340,"undersweep",13,1,1
"215",1,9,1,21,4187141,4187450,437.3,910.8,144,309,75,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,39847,67,1,"accurate",0,0,77,8,1369.1,535.7,862.2,83,"y",188,"accurate",6,NA,0
"216",1,16,8,22,4219426,4219751,477.3,162.5,12,325,79,2,2,3,1,87,3,0,"growing",3,78,0,0,1,3234,78,1,"accurate",0,0,81,10,1418.5,561.6,77.1,84,"y",253,"accurate",3,3,0
"217",1,16,8,22,4222670,4222827,485.7,222,24,157,71,3,3,12,1,166,4,0,"upcoming",4,68,0,0,1,6478,83,1,"undersweep",0,0,72,NA,1303.8,438.5,135.5,78,"y",199,"undersweep",6,4,1
"218",1,16,8,22,4225832,4226141,478.8,274.3,36,309,72,4,4,8,1,248,3,0,"competitions",3,76,0,0,1,9640,83,1,"accurate",0,0,79,16,1390.1,632.3,215.1,83,"y",191,"accurate",4,3,0
"219",1,16,8,22,4231691,4231841,458.6,406.7,58,150,74,6,6,2,1,413,1,0,"to",1,75,0,0,1,15499,80,1,"undersweep",0,0,76,NA,1360,407.3,333.2,84,"y",128,"undersweep",8,1,1
"220",1,16,8,22,4234735,4234909,455.8,470.4,70,174,67,6,7,19,1,493,1,0,"found",1,71,0,0,1,18543,11,1,"undersweep",0,0,72,NA,1307.1,395.6,387.8,80,"y",344,"undersweep",8,1,1
"221",1,16,8,22,4240722,4240904,492.4,663.2,93,182,21,7,9,18,1,590,4,0,"since",4,NA,0,0,1,24530,81,1,"undersweep",0,0,NA,2,386.4,464.6,680.5,NA,"y",263,"undersweep",NA,4,1
"222",1,16,8,22,4243063,4243189,508.8,722.8,103,126,71,8,10,10,2,672,5,0,"noodles",0,70,0,0,1,26871,84,1,"undersweep",0,0,75,NA,1346.4,410.2,661.2,81,"y",258,"undersweep",6,5,1
"223",1,16,8,22,4246289,4246416,460,781,116,127,75,9,11,3,1,752,1,0,"weren't",1,78,0,0,1,30097,80,1,"undersweep",0,0,79,NA,1386,395.7,737.5,84,"y",219,"undersweep",5,1,1
"224",1,16,8,22,4251431,4251707,411.3,874.1,133,276,71,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,35239,84,1,"accurate",0,0,74,4,1326.3,491.9,797.5,80,"y",146,"accurate",6,NA,0
"225",1,16,8,22,4255055,4255227,464.2,912.1,147,172,73,10,13,11,1,917,2,0,"Tommy.",2,78,0,0,1,38863,81,1,"undersweep",0,0,80,NA,1404.6,423.8,844.1,84,"y",162,"undersweep",4,2,1
"226",1,16,8,22,4258705,4258970,439.8,973.2,161,265,74,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,42513,18,1,"accurate",0,0,75,4,1338,494.1,938.2,81,"y",189,"accurate",6,NA,0
"227",1,24,8,23,4286246,4286540,458.4,165.3,14,294,74,2,2,6,1,81,1,0,"spire",1,77,0,0,1,3831,84,1,"accurate",0,0,78,13,1384,602,98,80,"y",132,"accurate",2,1,0
"228",1,24,8,23,4288855,4288990,491.5,200.5,23,135,75,4,3,3,1,168,4,0,"that",4,75,0,0,1,6440,80,1,"undersweep",0,0,79,NA,1389.7,433.3,148,84,"y",281,"undersweep",5,4,1
"229",1,24,8,23,4291467,4291697,505.8,280.6,33,230,67,4,4,21,2,249,5,0,"visited",0,66,0,0,1,9052,83,1,"undersweep",0,0,71,NA,1295.6,430.7,199.9,80,"y",276,"undersweep",9,5,1
"230",1,24,8,23,4294375,4294539,449.9,332.8,44,164,80,5,5,8,1,328,1,0,"as",1,77,0,0,1,11960,79,1,"undersweep",0,0,78,NA,1385.1,399.3,266.9,83,"y",158,"undersweep",5,1,1
"231",1,24,8,23,4297981,4298288,425.9,405.4,58,307,80,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,15566,76,1,"accurate",0,0,75,6,1343.2,513.8,338.6,79,"y",126,"accurate",4,NA,0
"232",1,24,8,23,4300374,4300690,439.1,472.5,67,316,71,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,17959,78,1,"accurate",0,0,68,7,1264.6,527.8,394.5,76,"y",220,"accurate",8,NA,0
"233",1,24,8,23,4302995,4303316,424.5,533,77,321,72,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,20580,7,1,"undersweep",1,0,72,NA,1312.4,419.4,457.3,78,"y",242,"line-final",6,NA,1
"234",1,24,8,23,4303344,4303553,419.4,681.1,78,209,27,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,20929,81,1,"accurate",0,1,NA,3,424.5,479.8,533,7,"y",321,"accurate",NA,NA,0
"235",1,24,8,23,4307372,4307671,412.5,728,93,299,79,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,24957,78,1,"accurate",0,0,77,2,1365.8,465.2,658.6,81,"y",312,"accurate",4,NA,0
